word;label;value;num
bellaca;Negativo;-1;1
bellacas;Negativo;-1;1
bellaco;Negativo;-1;1
bellacos;Negativo;-1;1
belleza;Positivo;1;1
bellezas;Positivo;1;1
bendecida;Positivo;1;1
bendecidas;Positivo;1;1
bendecido;Positivo;1;1
bendecidos;Positivo;1;1
bendecir;Positivo;1;1
bendicion;Positivo;1;1
bendiciones;Positivo;1;1
benefactor;Positivo;1;1
benefactores;Positivo;1;1
beneficiaria;Positivo;1;1
beneficiarias;Positivo;1;1
beneficiario;Positivo;1;1
beneficiarios;Positivo;1;1
beneficias;Positivo;1;1
beneficio;Positivo;1;1
beneficios;Positivo;1;1
beneficiosa;Positivo;1;1
beneficiosamente;Positivo;1;1
beneficiosas;Positivo;1;1
beneficioso;Positivo;1;1
beneficiosos;Positivo;1;1
benefico;Positivo;1;1
beneficos;Positivo;1;1
benevola;Positivo;1;1
benevolas;Positivo;1;1
benevolencia;Positivo;1;1
benevolente;Positivo;1;1
benevolentes;Positivo;1;1
benevolo;Positivo;1;1
benevolos;Positivo;1;1
berrinche;Negativo;-1;1
bestial;Negativo;-1;1
bien;Positivo;1;1
bienestar;Positivo;1;1
bienvenida;Positivo;1;1
bienvenidas;Positivo;1;1
bienvenido;Positivo;1;1
bienvenidos;Positivo;1;1
bizantina;Negativo;-1;1
bizantinas;Negativo;-1;1
bizantino;Negativo;-1;1
bizantinos;Negativo;-1;1
blasfema;Negativo;-1;1
blasfemar;Negativo;-1;1
blasfemas;Negativo;-1;1
blasfemia;Negativo;-1;1
blasfemo;Negativo;-1;1
blasfemos;Negativo;-1;1
bloqueo;Negativo;-1;1
bloqueos;Negativo;-1;1
boba;Negativo;-1;1
bobas;Negativo;-1;1
bobo;Negativo;-1;1
bobos;Negativo;-1;1
bodrio;Negativo;-1;1
bodrios;Negativo;-1;1
bofetada;Negativo;-1;1
boicotear;Negativo;-1;1
bollo;Positivo;1;1
bomba;Negativo;-1;1
bombarda;Negativo;-1;1
bombardeo;Negativo;-1;1
bombo;Negativo;-1;1
bondad;Positivo;1;1
bondades;Positivo;1;1
bondadosa;Positivo;1;1
bondadosas;Positivo;1;1
bondadoso;Positivo;1;1
bondadosos;Positivo;1;1
bonitamente;Positivo;1;1
bonos;Positivo;1;1
boquear;Negativo;-1;1
boquiabierta;Negativo;-1;1
boquiabiertas;Negativo;-1;1
boquiabierto;Negativo;-1;1
boquiabiertos;Negativo;-1;1
borracha;Negativo;-1;1
borrachas;Negativo;-1;1
borracho;Negativo;-1;1
borrachos;Negativo;-1;1
borrada;Negativo;-1;1
borradas;Negativo;-1;1
borrado;Negativo;-1;1
borrados;Negativo;-1;1
borrar;Negativo;-1;1
borrosa;Negativo;-1;1
borrosas;Negativo;-1;1
borroso;Negativo;-1;1
borrosos;Negativo;-1;1
bostezar;Negativo;-1;1
boyante;Positivo;1;1
boyantes;Positivo;1;1
bravo;Positivo;1;1
bribon;Negativo;-1;1
bribones;Negativo;-1;1
brilla;Positivo;1;1
brillante;Positivo;1;1
brillanteces;Positivo;1;1
brillantes;Positivo;1;1
brillantez;Positivo;1;1
brillar;Positivo;1;1
brillo;Positivo;1;1
brio;Positivo;1;1
brisa;Positivo;1;1
brote;Negativo;-1;1
bruja;Negativo;-1;1
brumosa;Negativo;-1;1
brumosas;Negativo;-1;1
brumoso;Negativo;-1;1
brumosos;Negativo;-1;1
brusca;Negativo;-1;1
bruscamente;Negativo;-1;1
bruscas;Negativo;-1;1
brusco;Negativo;-1;1
bruscos;Negativo;-1;1
brusquedad;Negativo;-1;1
bruta;Negativo;-1;1
brutal;Negativo;-1;1
brutalidad;Negativo;-1;1
brutalmente;Negativo;-1;1
brutas;Negativo;-1;1
bruto;Negativo;-1;1
brutos;Negativo;-1;1
buena;Positivo;1;1
buenas;Positivo;1;1
bueno;Positivo;1;1
buenos;Positivo;1;1
bulliciosa;Negativo;-1;1
bulliciosas;Negativo;-1;1
bullicioso;Negativo;-1;1
bulliciosos;Negativo;-1;1
burla;Negativo;-1;1
burlada;Negativo;-1;1
burladas;Negativo;-1;1
burlado;Negativo;-1;1
burlados;Negativo;-1;1
burlandose;Negativo;-1;1
burlarse;Negativo;-1;1
burlas;Negativo;-1;1
burlon;Negativo;-1;1
burlonamente;Negativo;-1;1
burra;Negativo;-1;1
burras;Negativo;-1;1
burro;Negativo;-1;1
burros;Negativo;-1;1
caballerosa;Positivo;1;1
caballerosas;Positivo;1;1
caballeroso;Positivo;1;1
caballerosos;Positivo;1;1
cabezota;Negativo;-1;1
cabron;Negativo;-1;1
cacareo;Negativo;-1;1
cacareos;Negativo;-1;1
caducar;Negativo;-1;1
caer;Negativo;-1;1
caida;Negativo;-1;1
caidas;Negativo;-1;1
caido;Negativo;-1;1
caidos;Negativo;-1;1
calabozo;Negativo;-1;1
calabozos;Negativo;-1;1
calambre;Negativo;-1;1
calamidad;Negativo;-1;1
calamidades;Negativo;-1;1
calamitosa;Negativo;-1;1
calamitosas;Negativo;-1;1
calamitoso;Negativo;-1;1
calamitosos;Negativo;-1;1
calida;Positivo;1;1
calidas;Positivo;1;1
calido;Positivo;1;1
calidos;Positivo;1;1
caliente;Positivo;1;1
calientes;Positivo;1;1
callosa;Negativo;-1;1
callosas;Negativo;-1;1
calloso;Negativo;-1;1
callosos;Negativo;-1;1
calma;Positivo;1;1
calmante;Positivo;1;1
calmar;Positivo;1;1
calor;Positivo;1;1
calores;Positivo;1;1
calumnia;Negativo;-1;1
calumniador;Negativo;-1;1
calumniar;Negativo;-1;1
calumnias;Negativo;-1;1
calumnie;Negativo;-1;1
calumniosa;Negativo;-1;1
calumniosamente;Negativo;-1;1
calumniosas;Negativo;-1;1
calumnioso;Negativo;-1;1
calumniosos;Negativo;-1;1
calurosamente;Positivo;1;1
calva;Negativo;-1;1
calvas;Negativo;-1;1
calvo;Negativo;-1;1
calvos;Negativo;-1;1
camarilla;Negativo;-1;1
campeon;Positivo;1;1
campeona;Positivo;1;1
campeonas;Positivo;1;1
campeones;Positivo;1;1
canallesco;Negativo;-1;1
canallescos;Negativo;-1;1
cancer;Negativo;-1;1
cancerosa;Negativo;-1;1
cancerosas;Negativo;-1;1
canceroso;Negativo;-1;1
cancerosos;Negativo;-1;1
canibal;Negativo;-1;1
canibalizar;Negativo;-1;1
cansada;Negativo;-1;1
cansadas;Negativo;-1;1
cansado;Negativo;-1;1
cansados;Negativo;-1;1
cansancia;Negativo;-1;1
cansancias;Negativo;-1;1
cansancio;Negativo;-1;1
cansancios;Negativo;-1;1
caos;Negativo;-1;1
caotica;Negativo;-1;1
caoticas;Negativo;-1;1
caotico;Negativo;-1;1
caoticos;Negativo;-1;1
capaces;Positivo;1;1
capacidad;Positivo;1;1
capacidades;Positivo;1;1
capaz;Positivo;1;1
capichos;Negativo;-1;1
capricho;Negativo;-1;1
caprichosa;Negativo;-1;1
caprichosamente;Negativo;-1;1
caprichosas;Negativo;-1;1
caprichoso;Negativo;-1;1
caprichosos;Negativo;-1;1
cara;Negativo;-1;1
caramba;Positivo;1;1
caras;Negativo;-1;1
carecer;Negativo;-1;1
carecida;Negativo;-1;1
carecidas;Negativo;-1;1
carecido;Negativo;-1;1
carecidos;Negativo;-1;1
carente;Negativo;-1;1
carga;Negativo;-1;1
caricatura;Negativo;-1;1
cariño;Positivo;1;1
cariñosa;Positivo;1;1
cariñoso;Positivo;1;1
carisima;Negativo;-1;1
carisimas;Negativo;-1;1
carisimo;Negativo;-1;1
carisimos;Negativo;-1;1
carisma;Positivo;1;1
carismatica;Positivo;1;1
carismatico;Positivo;1;1
caritativa;Positivo;1;1
caritativas;Positivo;1;1
caritativo;Positivo;1;1
caritativos;Positivo;1;1
carnicera;Negativo;-1;1
carniceras;Negativo;-1;1
carniceria;Negativo;-1;1
carnicero;Negativo;-1;1
carniceros;Negativo;-1;1
caro;Negativo;-1;1
caros;Negativo;-1;1
cascarrabias;Negativo;-1;1
cascarria;Negativo;-1;1
casqueria;Negativo;-1;1
castigable;Negativo;-1;1
castigar;Negativo;-1;1
castigo;Negativo;-1;1
castigos;Negativo;-1;1
casto;Positivo;1;1
castrado;Negativo;-1;1
castrados;Negativo;-1;1
castrar;Negativo;-1;1
cataclismica;Negativo;-1;1
cataclismicamente;Negativo;-1;1
cataclismo;Negativo;-1;1
cataclismos;Negativo;-1;1
catastrofe;Negativo;-1;1
catastrofica;Negativo;-1;1
catastroficamente;Negativo;-1;1
catastroficas;Negativo;-1;1
catastrofico;Negativo;-1;1
catastroficos;Negativo;-1;1
caustica;Negativo;-1;1
causticamente;Negativo;-1;1
causticas;Negativo;-1;1
caustico;Negativo;-1;1
causticos;Negativo;-1;1
cautivador;Positivo;1;1
cautivadora;Positivo;1;1
cautivadoras;Positivo;1;1
cautivadores;Positivo;1;1
cautivados;Positivo;1;1
cautivante;Positivo;1;1
cautivantes;Positivo;1;1
cautivar;Positivo;1;1
cayo;Negativo;-1;1
cayos;Negativo;-1;1
cebo;Negativo;-1;1
cebos;Negativo;-1;1
cegador;Negativo;-1;1
celebracion;Positivo;1;1
celebraciones;Positivo;1;1
celebrado;Positivo;1;1
celebrar;Positivo;1;1
celestial;Positivo;1;1
celestiales;Positivo;1;1
celos;Negativo;-1;1
celosa;Negativo;-1;1
celosamente;Negativo;-1;1
celosas;Negativo;-1;1
celoso;Negativo;-1;1
celosos;Negativo;-1;1
cenit;Positivo;1;1
censura;Negativo;-1;1
censurable;Negativo;-1;1
censurablemente;Negativo;-1;1
censurar;Negativo;-1;1
ceño;Negativo;-1;1
ceños;Negativo;-1;1
cerda;Negativo;-1;1
cerdas;Negativo;-1;1
cerdo;Negativo;-1;1
cerdos;Negativo;-1;1
chalada;Negativo;-1;1
chaladas;Negativo;-1;1
chalado;Negativo;-1;1
chalados;Negativo;-1;1
chantaje;Negativo;-1;1
chapucera;Negativo;-1;1
chapuceras;Negativo;-1;1
chapuceria;Negativo;-1;1
chapucero;Negativo;-1;1
chapuceros;Negativo;-1;1
charla;Negativo;-1;1
chatarra;Negativo;-1;1
chicanera;Negativo;-1;1
chicaneras;Negativo;-1;1
chicanero;Negativo;-1;1
chicaneros;Negativo;-1;1
chiflada;Negativo;-1;1
chifladas;Negativo;-1;1
chiflado;Negativo;-1;1
chiflados;Negativo;-1;1
chillando;Negativo;-1;1
chillar;Negativo;-1;1
chillido;Negativo;-1;1
chillidos;Negativo;-1;1
chinche;Negativo;-1;1
chirriante;Negativo;-1;1
chirridos;Negativo;-1;1
chismes;Negativo;-1;1
chismosa;Negativo;-1;1
chismosas;Negativo;-1;1
chismoso;Negativo;-1;1
chismosos;Negativo;-1;1
chistosa;Negativo;-1;1
chistosas;Negativo;-1;1
chistoso;Negativo;-1;1
chistosos;Negativo;-1;1
chivo;Negativo;-1;1
chivos;Negativo;-1;1
chocante;Negativo;-1;1
chocar;Negativo;-1;1
chocho;Negativo;-1;1
chochos;Negativo;-1;1
choque;Negativo;-1;1
chorrada;Negativo;-1;1
chunga;Negativo;-1;1
chungas;Negativo;-1;1
chungo;Negativo;-1;1
chungos;Negativo;-1;1
chupar;Negativo;-1;1
cicatrices;Negativo;-1;1
cicatriz;Negativo;-1;1
cicatrizada;Negativo;-1;1
cicatrizadas;Negativo;-1;1
cicatrizado;Negativo;-1;1
cicatrizados;Negativo;-1;1
ciega;Negativo;-1;1
ciegas;Negativo;-1;1
ciego;Negativo;-1;1
ciegos;Negativo;-1;1
cielo;Positivo;1;1
ciertamente;Positivo;1;1
cinica;Negativo;-1;1
cinicas;Negativo;-1;1
cinico;Negativo;-1;1
cinicos;Negativo;-1;1
cinismo;Negativo;-1;1
cinismos;Negativo;-1;1
civilidad;Positivo;1;1
civilizar;Positivo;1;1
clasico;Positivo;1;1
coactiva;Negativo;-1;1
coactivas;Negativo;-1;1
coactivo;Negativo;-1;1
coactivos;Negativo;-1;1
cobarde;Negativo;-1;1
cobardemente;Negativo;-1;1
cobertura;Negativo;-1;1
codicia;Negativo;-1;1
codiciosa;Negativo;-1;1
codiciosas;Negativo;-1;1
codicioso;Negativo;-1;1
codiciosos;Negativo;-1;1
coercion;Negativo;-1;1
coherencia;Positivo;1;1
coherente;Positivo;1;1
coherentes;Positivo;1;1
cohesiva;Positivo;1;1
cohesivas;Positivo;1;1
cohesivo;Positivo;1;1
cohesivos;Positivo;1;1
coja;Negativo;-1;1
cojas;Negativo;-1;1
cojear;Negativo;-1;1
cojera;Negativo;-1;1
cojo;Negativo;-1;1
cojones;Negativo;-1;1
cojonuda;Positivo;1;1
cojonudas;Positivo;1;1
cojonudo;Positivo;1;1
cojonudos;Positivo;1;1
cojos;Negativo;-1;1
colapso;Negativo;-1;1
colapsos;Negativo;-1;1
colerica;Negativo;-1;1
colericas;Negativo;-1;1
colerico;Negativo;-1;1
colericos;Negativo;-1;1
colgada;Negativo;-1;1
colgadas;Negativo;-1;1
colgado;Negativo;-1;1
colgados;Negativo;-1;1
colgar;Negativo;-1;1
colicos;Negativo;-1;1
colusion;Negativo;-1;1
combativa;Negativo;-1;1
combativas;Negativo;-1;1
combativo;Negativo;-1;1
combativos;Negativo;-1;1
comedida;Positivo;1;1
comedidas;Positivo;1;1
comedido;Positivo;1;1
comedidos;Positivo;1;1
comica;Negativo;-1;1
comicamente;Negativo;-1;1
comicas;Negativo;-1;1
comico;Negativo;-1;1
comicos;Negativo;-1;1
comoda;Positivo;1;1
comodamente;Positivo;1;1
comodas;Positivo;1;1
comodidad;Positivo;1;1
comodidades;Positivo;1;1
comodo;Positivo;1;1
comodos;Positivo;1;1
compacta;Positivo;1;1
compactas;Positivo;1;1
compacto;Positivo;1;1
compactos;Positivo;1;1
compadecer;Negativo;-1;1
compasion;Positivo;1;1
compasiones;Positivo;1;1
compasivo;Positivo;1;1
compatible;Positivo;1;1
competente;Positivo;1;1
competentemente;Positivo;1;1
competentes;Positivo;1;1
competitiva;Positivo;1;1
competitivas;Positivo;1;1
competitivo;Positivo;1;1
competitivos;Positivo;1;1
compleja;Negativo;-1;1
complejas;Negativo;-1;1
complejo;Negativo;-1;1
complejos;Negativo;-1;1
complementa;Positivo;1;1
complementado;Positivo;1;1
complementados;Positivo;1;1
complementar;Positivo;1;1
complementaria;Positivo;1;1
complementarias;Positivo;1;1
complementario;Positivo;1;1
complementarios;Positivo;1;1
complicacion;Negativo;-1;1
complicada;Negativo;-1;1
complicadas;Negativo;-1;1
complicado;Negativo;-1;1
complicados;Negativo;-1;1
complices;Negativo;-1;1
comprensible;Positivo;1;1
comprension;Positivo;1;1
comprensiones;Positivo;1;1
compromiso;Positivo;1;1
compromisos;Positivo;1;1
compulsion;Negativo;-1;1
compulsiva;Negativo;-1;1
compulsivas;Negativo;-1;1
compulsivo;Negativo;-1;1
compulsivos;Negativo;-1;1
comun;Negativo;-1;1
concienzuda;Positivo;1;1
concienzudas;Positivo;1;1
concienzudo;Positivo;1;1
concienzudos;Positivo;1;1
conciliador;Positivo;1;1
conciliadora;Positivo;1;1
conciliadoras;Positivo;1;1
conciliadores;Positivo;1;1
conciliar;Positivo;1;1
conciliares;Positivo;1;1
concisa;Positivo;1;1
concisas;Positivo;1;1
conciso;Positivo;1;1
concisos;Positivo;1;1
condena;Negativo;-1;1
condenable;Negativo;-1;1
condenacion;Negativo;-1;1
condenada;Negativo;-1;1
condenadamente;Negativo;-1;1
condenadas;Negativo;-1;1
condenado;Negativo;-1;1
condenados;Negativo;-1;1
condenar;Negativo;-1;1
condescendencia;Negativo;-1;1
condescender;Negativo;-1;1
condescendiente;Negativo;-1;1
condescendientemente;Negativo;-1;1
conducir;Positivo;1;1
conectada;Positivo;1;1
conectadas;Positivo;1;1
conectado;Positivo;1;1
conectados;Positivo;1;1
confabularse;Negativo;-1;1
confesar;Negativo;-1;1
confesion;Negativo;-1;1
confesiones;Negativo;-1;1
confiable;Positivo;1;1
confianda;Positivo;1;1
confiandas;Positivo;1;1
confiando;Positivo;1;1
confiandos;Positivo;1;1
confianza;Positivo;1;1
confiar;Positivo;1;1
confinada;Negativo;-1;1
confinadas;Negativo;-1;1
confinado;Negativo;-1;1
confinados;Negativo;-1;1
conflicto;Negativo;-1;1
conflictos;Negativo;-1;1
confortable;Positivo;1;1
confortables;Positivo;1;1
confrontacion;Negativo;-1;1
confrontar;Negativo;-1;1
confunde;Negativo;-1;1
confundida;Negativo;-1;1
confundidas;Negativo;-1;1
confundido;Negativo;-1;1
confundidos;Negativo;-1;1
confundir;Negativo;-1;1
confusa;Negativo;-1;1
confusas;Negativo;-1;1
confusion;Negativo;-1;1
confusiones;Negativo;-1;1
confuso;Negativo;-1;1
confusos;Negativo;-1;1
congela;Negativo;-1;1
congelacion;Negativo;-1;1
congelada;Negativo;-1;1
congeladas;Negativo;-1;1
congelado;Negativo;-1;1
congelados;Negativo;-1;1
congelar;Negativo;-1;1
congelas;Negativo;-1;1
congelo;Negativo;-1;1
congelos;Negativo;-1;1
congenial;Positivo;1;1
congestion;Negativo;-1;1
congestionada;Negativo;-1;1
congestionadas;Negativo;-1;1
congestionado;Negativo;-1;1
congestionados;Negativo;-1;1
congratulatorio;Positivo;1;1
conmocion;Negativo;-1;1
conmociones;Negativo;-1;1
conmovedor;Positivo;1;1
conmovedoramente;Positivo;1;1
conmovedores;Positivo;1;1
conocida;Positivo;1;1
conocidas;Positivo;1;1
conocido;Positivo;1;1
conocidos;Positivo;1;1
consagrada;Positivo;1;1
consagradas;Positivo;1;1
consagrado;Positivo;1;1
consagrados;Positivo;1;1
consecuentemente;Positivo;1;1
conseguible;Positivo;1;1
conservador;Negativo;-1;1
consideracion;Positivo;1;1
consideraciones;Positivo;1;1
considerada;Positivo;1;1
consideradas;Positivo;1;1
considerado;Positivo;1;1
considerados;Positivo;1;1
considerar;Positivo;1;1
consistente;Positivo;1;1
consistentes;Positivo;1;1
consolador;Positivo;1;1
conspicua;Negativo;-1;1
conspicuamente;Negativo;-1;1
conspicuas;Negativo;-1;1
conspicuo;Negativo;-1;1
conspicuos;Negativo;-1;1
conspiracion;Negativo;-1;1
conspiraciones;Negativo;-1;1
conspirador;Negativo;-1;1
conspirar;Negativo;-1;1
constancia;Positivo;1;1
consternacion;Negativo;-1;1
consternada;Negativo;-1;1
constructiva;Positivo;1;1
constructivo;Positivo;1;1
consuelo;Positivo;1;1
consuelos;Positivo;1;1
consumada;Positivo;1;1
consumado;Positivo;1;1
contagiosa;Negativo;-1;1
contagiosas;Negativo;-1;1
contagioso;Negativo;-1;1
contagiosos;Negativo;-1;1
contamina;Negativo;-1;1
contaminacion;Negativo;-1;1
contaminada;Negativo;-1;1
contaminadas;Negativo;-1;1
contaminado;Negativo;-1;1
contaminadores;Negativo;-1;1
contaminados;Negativo;-1;1
contaminantes;Negativo;-1;1
contaminar;Negativo;-1;1
contencion;Negativo;-1;1
contenciosa;Negativo;-1;1
contenciosas;Negativo;-1;1
contencioso;Negativo;-1;1
contenciosos;Negativo;-1;1
contender;Negativo;-1;1
contenta;Positivo;1;1
contentamiento;Positivo;1;1
contentas;Positivo;1;1
contento;Positivo;1;1
contentos;Positivo;1;1
continuidad;Positivo;1;1
contorsiones;Negativo;-1;1
contradecir;Negativo;-1;1
contradiccion;Negativo;-1;1
contradictoria;Negativo;-1;1
contradictorias;Negativo;-1;1
contradictorio;Negativo;-1;1
contradictorios;Negativo;-1;1
contraproducente;Negativo;-1;1
contraria;Negativo;-1;1
contrariada;Negativo;-1;1
contrariadas;Negativo;-1;1
contrariado;Negativo;-1;1
contrariados;Negativo;-1;1
contrariando;Negativo;-1;1
contrarias;Negativo;-1;1
contrariedad;Negativo;-1;1
contrario;Negativo;-1;1
contrarios;Negativo;-1;1
contratiempos;Negativo;-1;1
contribucion;Positivo;1;1
contribuciones;Positivo;1;1
controversia;Negativo;-1;1
contusion;Negativo;-1;1
conveniencia;Positivo;1;1
conveniencias;Positivo;1;1
conveniente;Positivo;1;1
convenientemente;Positivo;1;1
convenientes;Positivo;1;1
convincente;Positivo;1;1
convincentemente;Positivo;1;1
convincentes;Positivo;1;1
convulsion;Negativo;-1;1
coñacete;Negativo;-1;1
coñazo;Negativo;-1;1
coñazos;Negativo;-1;1
coño;Negativo;-1;1
coños;Negativo;-1;1
cool;Positivo;1;1
cooperativa;Positivo;1;1
cooperativamente;Positivo;1;1
cooperativas;Positivo;1;1
coraje;Positivo;1;1
correcta;Positivo;1;1
correctamente;Positivo;1;1
correctas;Positivo;1;1
correcto;Positivo;1;1
correctos;Positivo;1;1
corregir;Positivo;1;1
corroer;Negativo;-1;1
corrompe;Negativo;-1;1
corrompiendo;Negativo;-1;1
corrosion;Negativo;-1;1
corrosiones;Negativo;-1;1
corrosiva;Negativo;-1;1
corrosivas;Negativo;-1;1
corrosivo;Negativo;-1;1
corrosivos;Negativo;-1;1
corrupcion;Negativo;-1;1
corrupta;Negativo;-1;1
corruptas;Negativo;-1;1
corrupto;Negativo;-1;1
corruptos;Negativo;-1;1
corte;Positivo;1;1
cortejar;Positivo;1;1
cortes;Positivo;1;1
cortesia;Positivo;1;1
cosquillas;Positivo;1;1
cosquilleo;Positivo;1;1
costosa;Negativo;-1;1
costosas;Negativo;-1;1
costoso;Negativo;-1;1
costosos;Negativo;-1;1
cotilla;Negativo;-1;1
cotillear;Negativo;-1;1
crapula;Negativo;-1;1
crasa;Negativo;-1;1
crasas;Negativo;-1;1
craso;Negativo;-1;1
crasos;Negativo;-1;1
creativa;Positivo;1;1
creativas;Positivo;1;1
creativo;Positivo;1;1
creativos;Positivo;1;1
crecimiento;Positivo;1;1
crecimientos;Positivo;1;1
credito;Positivo;1;1
creditos;Positivo;1;1
credula;Negativo;-1;1
credulas;Negativo;-1;1
credulo;Negativo;-1;1
credulos;Negativo;-1;1
creible;Positivo;1;1
creibles;Positivo;1;1
cria;Negativo;-1;1
crimen;Negativo;-1;1
criminal;Negativo;-1;1
crisis;Negativo;-1;1
crispada;Negativo;-1;1
crispadas;Negativo;-1;1
crispado;Negativo;-1;1
crispados;Negativo;-1;1
crisparse;Negativo;-1;1
critica;Negativo;-1;1
criticando;Negativo;-1;1
criticar;Negativo;-1;1
criticas;Negativo;-1;1
critico;Negativo;-1;1
criticos;Negativo;-1;1
cronica;Negativo;-1;1
cronicas;Negativo;-1;1
cronico;Negativo;-1;1
cronicos;Negativo;-1;1
cruda;Negativo;-1;1
crudamente;Negativo;-1;1
crudas;Negativo;-1;1
crudo;Negativo;-1;1
crudos;Negativo;-1;1
cruel;Negativo;-1;1
crueldad;Negativo;-1;1
crueldades;Negativo;-1;1
cuca;Negativo;-1;1
cucas;Negativo;-1;1
cuco;Negativo;-1;1
cucos;Negativo;-1;1
cuelga;Negativo;-1;1
cuerda;Positivo;1;1
cuerdas;Positivo;1;1
cuerdo;Positivo;1;1
cuerdos;Positivo;1;1
cuestionable;Negativo;-1;1
culo;Negativo;-1;1
culos;Negativo;-1;1
culpa;Negativo;-1;1
culpable;Negativo;-1;1
culpablemente;Negativo;-1;1
cumplida;Positivo;1;1
cumplidas;Positivo;1;1
cumplido;Positivo;1;1
cumplidos;Positivo;1;1
cumplimiento;Positivo;1;1
cumplimientos;Positivo;1;1
curar;Positivo;1;1
curiosa;Negativo;-1;1
curiosamente;Positivo;1;1
curiosas;Negativo;-1;1
curioso;Negativo;-1;1
curiosos;Negativo;-1;1
cursi;Negativo;-1;1
cutrada;Negativo;-1;1
cutre;Negativo;-1;1
dañada;Negativo;-1;1
dañadas;Negativo;-1;1
dañado;Negativo;-1;1
dañados;Negativo;-1;1
daño;Negativo;-1;1
daños;Negativo;-1;1
debacle;Negativo;-1;1
debil;Negativo;-1;1
debilidad;Negativo;-1;1
debilidades;Negativo;-1;1
debilitacion;Negativo;-1;1
debilitante;Negativo;-1;1
debilitar;Negativo;-1;1
debilucha;Negativo;-1;1
debiluchas;Negativo;-1;1
debilucho;Negativo;-1;1
debiluchos;Negativo;-1;1
decadencia;Negativo;-1;1
decadente;Negativo;-1;1
decaimiento;Negativo;-1;1
decencia;Positivo;1;1
decencias;Positivo;1;1
decente;Positivo;1;1
decentes;Positivo;1;1
decepcion;Negativo;-1;1
decepciona;Negativo;-1;1
decepcionada;Negativo;-1;1
decepcionadas;Negativo;-1;1
decepcionado;Negativo;-1;1
decepcionados;Negativo;-1;1
decepcionante;Negativo;-1;1
decepcionantemente;Negativo;-1;1
decepcionar;Negativo;-1;1
decepciones;Negativo;-1;1
decision;Positivo;1;1
decisiones;Positivo;1;1
decisiva;Positivo;1;1
decisivas;Positivo;1;1
decisivo;Positivo;1;1
decisivos;Positivo;1;1
declamar;Negativo;-1;1
declinante;Negativo;-1;1
decrepita;Negativo;-1;1
decrepitas;Negativo;-1;1
decrepito;Negativo;-1;1
decrepitos;Negativo;-1;1
decrepitud;Negativo;-1;1
dedicada;Positivo;1;1
dedicadas;Positivo;1;1
dedicado;Positivo;1;1
dedicados;Positivo;1;1
defecto;Negativo;-1;1
defectos;Negativo;-1;1
defectuosa;Negativo;-1;1
defectuosas;Negativo;-1;1
defectuoso;Negativo;-1;1
defectuosos;Negativo;-1;1
defender;Positivo;1;1
defensiva;Negativo;-1;1
defensor;Positivo;1;1
defensores;Positivo;1;1
deferencia;Positivo;1;1
deficiencia;Negativo;-1;1
deficiencias;Negativo;-1;1
deficiente;Negativo;-1;1
deflector;Negativo;-1;1
deformada;Negativo;-1;1
deformadas;Negativo;-1;1
deformado;Negativo;-1;1
deformados;Negativo;-1;1
deformar;Negativo;-1;1
defraudada;Negativo;-1;1
defraudadas;Negativo;-1;1
defraudado;Negativo;-1;1
defraudados;Negativo;-1;1
defraudar;Negativo;-1;1
degeneracion;Negativo;-1;1
degeneradamente;Negativo;-1;1
degenerar;Negativo;-1;1
degradacion;Negativo;-1;1
degradante;Negativo;-1;1
degradantemente;Negativo;-1;1
degradar;Negativo;-1;1
deleitar;Positivo;1;1
deleitare;Positivo;1;1
deleitarse;Positivo;1;1
delicada;Positivo;1;1
delicadas;Positivo;1;1
delicadeza;Positivo;1;1
delicado;Positivo;1;1
delicados;Positivo;1;1
deliciosa;Positivo;1;1
deliciosamente;Positivo;1;1
deliciosas;Positivo;1;1
delicioso;Positivo;1;1
deliciosos;Positivo;1;1
delincuencia;Negativo;-1;1
delincuente;Negativo;-1;1
delirante;Negativo;-1;1
delirio;Negativo;-1;1
delirios;Negativo;-1;1
delito;Negativo;-1;1
delitos;Negativo;-1;1
demacrada;Negativo;-1;1
demacradas;Negativo;-1;1
demacrado;Negativo;-1;1
demacrados;Negativo;-1;1
demanda;Negativo;-1;1
demandada;Negativo;-1;1
demandadas;Negativo;-1;1
demandado;Negativo;-1;1
demandados;Negativo;-1;1
demandar;Negativo;-1;1
demente;Negativo;-1;1
demoledor;Negativo;-1;1
demoler;Negativo;-1;1
demoniaca;Negativo;-1;1
demoniacas;Negativo;-1;1
demoniaco;Negativo;-1;1
demoniacos;Negativo;-1;1
demonio;Negativo;-1;1
demonios;Negativo;-1;1
demoniza;Negativo;-1;1
demonizada;Negativo;-1;1
demonizadas;Negativo;-1;1
demonizado;Negativo;-1;1
demonizados;Negativo;-1;1
demonizando;Negativo;-1;1
demonizar;Negativo;-1;1
demora;Negativo;-1;1
denigrar;Negativo;-1;1
denostada;Negativo;-1;1
denostadas;Negativo;-1;1
denostado;Negativo;-1;1
denostados;Negativo;-1;1
densa;Negativo;-1;1
